date,scoreMode,rotationSpeed,riskOn,rank,symbol,score,dailyScore,weeklyScore,monthlyScore,atrPercent,isHolding
2008-02-29,TV_TECHNICAL,FAST,false,17,UUP,-191412.600000,-0.478788,-0.503030,-0.190909,0.9431,false
2008-02-29,TV_TECHNICAL,FAST,false,18,MSFT,-255115.651515,-0.500000,-0.569697,-0.254545,3.2975,false
2008-02-29,TV_TECHNICAL,FAST,false,19,SMH,-279403.484848,-0.454545,-0.615152,-0.278788,3.1869,false
2008-02-29,TV_TECHNICAL,FAST,false,20,EFA,-303578.930303,-0.142424,-0.548485,-0.303030,1.9099,false
2008-02-29,TV_TECHNICAL,FAST,false,21,QQQ,-324679.333333,-0.545455,-0.436364,-0.324242,2.3302,false
2008-02-29,TV_TECHNICAL,FAST,false,22,IWM,-346070.106061,-0.409091,-0.615152,-0.345455,2.5001,false
2008-02-29,TV_TECHNICAL,FAST,false,23,SPY,-436979.287879,-0.500000,-0.615152,-0.436364,1.9854,false
2008-02-29,TV_TECHNICAL,FAST,false,24,KMT,-437024.609091,-0.366667,-0.660606,-0.436364,3.4031,false
2008-03-31,TV_TECHNICAL,FAST,false,1,AEM,436957.384848,-0.190909,0.593939,0.436364,5.4507,false
2008-03-31,TV_TECHNICAL,FAST,false,2,IAU,370020.842424,-0.369697,0.324242,0.369697,2.5193,false
2008-03-31,TV_TECHNICAL,FAST,false,3,GLD,370020.842424,-0.369697,0.324242,0.369697,2.4112,false
2008-03-31,TV_TECHNICAL,FAST,false,4,IEF,324746.000000,0.545455,0.503030,0.324242,0.8851,true
2008-03-31,TV_TECHNICAL,FAST,false,5,AAPL,324230.672727,0.369697,-0.012121,0.324242,3.7073,false
2008-03-31,TV_TECHNICAL,FAST,false,6,TLT,279246.136364,0.681818,0.457576,0.278788,1.4289,false
2008-03-31,TV_TECHNICAL,FAST,false,7,ORCL,257226.930303,-0.342424,-0.348485,0.257576,3.6300,false
2008-03-31,TV_TECHNICAL,FAST,false,8,SLV,179045.084848,-0.369697,0.257576,0.178788,5.0587,false
2008-03-31,TV_TECHNICAL,FAST,false,9,GDX,178463.133333,-0.503030,-0.324242,0.178788,4.4626,false
2008-03-31,TV_TECHNICAL,FAST,false,10,USO,88472.536364,-0.190909,0.593939,0.087879,3.5165,false
2008-03-31,TV_TECHNICAL,FAST,false,11,DBA,78978.418182,-0.369697,0.190909,0.078788,4.7141,false
2008-03-31,TV_TECHNICAL,FAST,false,12,RGLD,78617.878788,-0.303030,-0.169697,0.078788,3.9493,false
2008-03-31,TV_TECHNICAL,FAST,false,13,DBB,55027.057576,-0.215152,0.481818,0.054545,3.9497,false
2008-03-31,TV_TECHNICAL,FAST,false,14,UUP,-145891.387879,-0.478788,-0.436364,-0.145455,1.7307,false
2008-03-31,TV_TECHNICAL,FAST,false,15,PLG,-167082.500000,-0.681818,-0.415152,-0.166667,8.3447,false
2008-03-31,TV_TECHNICAL,FAST,false,16,QQQ,-212581.581818,0.236364,-0.460606,-0.212121,2.5811,false
2008-03-31,TV_TECHNICAL,FAST,false,17,MSFT,-233815.181818,-0.030303,-0.481818,-0.233333,2.8275,false
2008-03-31,TV_TECHNICAL,FAST,false,18,EFA,-236687.642424,0.236364,-0.324242,-0.236364,2.2442,false
2008-03-31,TV_TECHNICAL,FAST,false,19,CDE,-254958.303030,-0.727273,-0.412121,-0.254545,6.9431,false
2008-03-31,TV_TECHNICAL,FAST,false,20,SMH,-279267.100000,-0.433333,-0.478788,-0.278788,2.9152,false
2008-03-31,TV_TECHNICAL,FAST,false,21,NVDA,-324679.021212,-0.233333,-0.436364,-0.324242,5.5915,false
2008-03-31,TV_TECHNICAL,FAST,false,22,IWM,-324836.460606,-0.096970,-0.593939,-0.324242,2.9420,false
2008-03-31,TV_TECHNICAL,FAST,false,23,KMT,-324836.551515,-0.187879,-0.593939,-0.324242,3.8823,false
2008-03-31,TV_TECHNICAL,FAST,false,24,SPY,-346048.806061,-0.321212,-0.593939,-0.345455,2.3758,false
2008-04-30,TV_TECHNICAL,FAST,false,1,AAPL,594621.690909,0.478788,0.681818,0.593939,3.3702,false
2008-04-30,TV_TECHNICAL,FAST,false,2,AEM,481851.078788,-0.436364,0.033333,0.481818,4.5302,false
2008-04-30,TV_TECHNICAL,FAST,false,3,ORCL,458191.100000,0.190909,0.615152,0.457576,2.5300,false
2008-04-30,TV_TECHNICAL,FAST,false,4,IEF,415296.575758,-0.393939,0.145455,0.415152,0.6481,true
2008-04-30,TV_TECHNICAL,FAST,false,5,GLD,415117.790909,-0.390909,-0.033333,0.415152,1.8771,false
2008-04-30,TV_TECHNICAL,FAST,false,6,IAU,415026.881818,-0.390909,-0.124242,0.415152,1.8208,false
2008-04-30,TV_TECHNICAL,FAST,false,7,TLT,369708.878788,-0.212121,0.012121,0.369697,1.1151,false
2008-04-30,TV_TECHNICAL,FAST,false,8,QQQ,254779.245455,0.457576,0.233333,0.254545,1.8917,false
2008-04-30,TV_TECHNICAL,FAST,false,9,USO,200457.966667,0.390909,0.457576,0.200000,2.2822,false
2008-04-30,TV_TECHNICAL,FAST,false,10,SLV,178754.200000,-0.345455,-0.033333,0.178788,2.8798,false
2008-04-30,TV_TECHNICAL,FAST,false,11,DBA,78754.154545,-0.390909,-0.033333,0.078788,2.4588,false
2008-04-30,TV_TECHNICAL,FAST,false,12,KMT,33521.624242,0.412121,0.187879,0.033333,3.0018,false
2008-04-30,TV_TECHNICAL,FAST,false,13,DBB,-11975.990909,-0.233333,0.145455,-0.012121,2.2505,false
2008-04-30,TV_TECHNICAL,FAST,false,14,GDX,-21603.509091,-0.478788,-0.390909,-0.021212,3.2000,false
2008-04-30,TV_TECHNICAL,FAST,false,15,UUP,-33702.860606,0.169697,-0.369697,-0.033333,1.1609,false
2008-04-30,TV_TECHNICAL,FAST,false,16,EFA,-57341.900000,0.524242,0.233333,-0.057576,1.2807,false
2008-04-30,TV_TECHNICAL,FAST,false,17,MSFT,-121670.175758,-0.478788,-0.457576,-0.121212,2.6465,false
2008-04-30,TV_TECHNICAL,FAST,false,18,NVDA,-212514.893939,0.257576,-0.393939,-0.212121,4.3187,false
2008-04-30,TV_TECHNICAL,FAST,false,19,RGLD,-255070.175758,-0.478788,-0.524242,-0.254545,3.2341,false
2008-04-30,TV_TECHNICAL,FAST,false,20,SPY,-303175.342424,0.415152,-0.145455,-0.303030,1.3723,false
2008-04-30,TV_TECHNICAL,FAST,false,21,IWM,-369842.054545,0.369697,-0.145455,-0.369697,1.9405,false
2008-04-30,TV_TECHNICAL,FAST,false,22,CDE,-391433.812121,-0.478788,-0.524242,-0.390909,4.5928,false
2008-04-30,TV_TECHNICAL,FAST,false,23,PLG,-391479.403030,-0.615152,-0.569697,-0.390909,7.2881,false
2008-04-30,TV_TECHNICAL,FAST,false,24,SMH,-415230.000000,0.303030,-0.078788,-0.415152,2.7204,false
2008-05-30,TV_TECHNICAL,FAST,false,1,AAPL,503645.887879,0.433333,0.615152,0.503030,2.7577,false
2008-05-30,TV_TECHNICAL,FAST,false,2,GLD,460505.851515,-0.209091,-0.100000,0.460606,1.7393,false
2008-05-30,TV_TECHNICAL,FAST,false,3,IAU,460414.942424,-0.209091,-0.190909,0.460606,1.7257,false
2008-05-30,TV_TECHNICAL,FAST,false,4,QQQ,458212.666667,0.545455,0.636364,0.457576,1.6582,false
2008-05-30,TV_TECHNICAL,FAST,false,5,AEM,437000.636364,0.636364,0.636364,0.436364,3.7534,false
2008-05-30,TV_TECHNICAL,FAST,false,6,ORCL,412712.645455,0.524242,0.590909,0.412121,2.2412,false
2008-05-30,TV_TECHNICAL,FAST,false,7,KMT,391479.378788,0.590909,0.569697,0.390909,2.7163,false
2008-05-30,TV_TECHNICAL,FAST,false,8,RGLD,345867.236364,0.569697,0.412121,0.345455,2.9087,false
2008-05-30,TV_TECHNICAL,FAST,false,9,IEF,281605.445455,-0.615152,-0.212121,0.281818,0.6412,true
2008-05-30,TV_TECHNICAL,FAST,false,10,SLV,212133.103030,-0.230303,0.012121,0.212121,2.6665,false
2008-05-30,TV_TECHNICAL,FAST,false,11,USO,188336.754545,0.390909,0.457576,0.187879,2.8561,false
2008-05-30,TV_TECHNICAL,FAST,false,12,DBA,123963.178788,-0.457576,-0.278788,0.124242,2.1747,false
2008-05-30,TV_TECHNICAL,FAST,false,13,GDX,111705.760606,-0.300000,-0.415152,0.112121,2.7845,false
2008-05-30,TV_TECHNICAL,FAST,false,14,EFA,76103.151515,0.121212,0.345455,0.075758,1.1231,false
2008-05-30,TV_TECHNICAL,FAST,false,15,NVDA,33591.412121,0.503030,0.257576,0.033333,4.2059,false
2008-05-30,TV_TECHNICAL,FAST,false,16,UUP,11909.257576,0.166667,-0.212121,0.012121,0.8367,false
2008-05-30,TV_TECHNICAL,FAST,false,17,PLG,9303.421212,0.390909,0.212121,0.009091,4.4671,false
2008-05-30,TV_TECHNICAL,FAST,false,18,TLT,-30761.175758,-0.569697,-0.457576,-0.030303,1.0976,false
2008-05-30,TV_TECHNICAL,FAST,false,19,DBB,-145776.236364,-0.478788,-0.321212,-0.145455,2.1124,false
2008-05-30,TV_TECHNICAL,FAST,false,20,SPY,-148227.242424,0.030303,0.257576,-0.148485,1.2530,false
2008-05-30,TV_TECHNICAL,FAST,false,21,MSFT,-167215.675758,-0.524242,-0.548485,-0.166667,2.3342,false
2008-05-30,TV_TECHNICAL,FAST,false,22,SMH,-169348.072727,0.412121,0.348485,-0.169697,2.0728,false
2008-05-30,TV_TECHNICAL,FAST,false,23,IWM,-169350.878788,0.636364,0.345455,-0.169697,1.6954,false
2008-05-30,TV_TECHNICAL,FAST,false,24,CDE,-391479.312121,-0.524242,-0.569697,-0.390909,4.7125,false
2008-06-30,TV_TECHNICAL,FAST,false,1,AAPL,527617.812121,-0.369697,0.345455,0.527273,3.8407,false
2008-06-30,TV_TECHNICAL,FAST,false,2,IAU,482321.757576,0.545455,0.503030,0.481818,1.7489,false
2008-06-30,TV_TECHNICAL,FAST,false,3,GLD,482321.757576,0.545455,0.503030,0.481818,1.7927,false
2008-06-30,TV_TECHNICAL,FAST,false,4,AEM,458076.348485,0.590909,0.500000,0.457576,4.1719,false
2008-06-30,TV_TECHNICAL,FAST,false,5,IEF,414957.921212,0.345455,-0.193939,0.415152,0.6773,true
2008-06-30,TV_TECHNICAL,FAST,false,6,TLT,369864.115152,0.478788,0.166667,0.369697,1.0503,false
2008-06-30,TV_TECHNICAL,FAST,false,7,ORCL,324408.587879,-0.503030,0.166667,0.324242,3.0544,false
2008-06-30,TV_TECHNICAL,FAST,false,8,GDX,279088.469697,0.590909,0.300000,0.278788,2.7865,false
2008-06-30,TV_TECHNICAL,FAST,false,9,SLV,257855.115152,0.569697,0.278788,0.257576,2.5000,false
2008-06-30,TV_TECHNICAL,FAST,false,10,RGLD,255161.106061,0.500000,0.615152,0.254545,2.7269,false
2008-06-30,TV_TECHNICAL,FAST,false,11,USO,188336.978788,0.615152,0.457576,0.187879,3.6222,false
2008-06-30,TV_TECHNICAL,FAST,false,12,DBA,100527.754545,0.481818,0.527273,0.100000,2.6499,false
2008-06-30,TV_TECHNICAL,FAST,false,13,DBB,78976.327273,0.569697,0.187879,0.078788,1.7768,false
2008-06-30,TV_TECHNICAL,FAST,false,14,UUP,-33791.387879,-0.478788,-0.457576,-0.033333,0.7929,false
2008-06-30,TV_TECHNICAL,FAST,false,15,QQQ,-79291.545455,-0.636364,-0.503030,-0.078788,2.4158,false
2008-06-30,TV_TECHNICAL,FAST,false,16,PLG,-191321.715152,-0.503030,-0.412121,-0.190909,5.9331,false
2008-06-30,TV_TECHNICAL,FAST,false,17,KMT,-233745.978788,-0.524242,-0.412121,-0.233333,3.4491,false
2008-06-30,TV_TECHNICAL,FAST,false,18,MSFT,-233924.878788,-0.636364,-0.590909,-0.233333,2.6775,false
2008-06-30,TV_TECHNICAL,FAST,false,19,NVDA,-279246.090909,-0.636364,-0.457576,-0.278788,5.2522,false
2008-06-30,TV_TECHNICAL,FAST,false,20,CDE,-324858.030303,-0.454545,-0.615152,-0.324242,6.3017,false
2008-06-30,TV_TECHNICAL,FAST,false,21,EFA,-346003.554545,-0.524242,-0.548485,-0.345455,1.5047,false
2008-06-30,TV_TECHNICAL,FAST,false,22,SPY,-391412.645455,-0.524242,-0.503030,-0.390909,1.8039,false
2008-06-30,TV_TECHNICAL,FAST,false,23,IWM,-436752.084848,-0.569697,-0.387879,-0.436364,2.1051,false
2008-06-30,TV_TECHNICAL,FAST,false,24,SMH,-436843.015152,-0.590909,-0.478788,-0.436364,3.0693,false
2008-07-31,TV_TECHNICAL,FAST,false,1,GLD,527305.645455,-0.415152,0.033333,0.527273,1.9050,false
2008-07-31,TV_TECHNICAL,FAST,false,2,IAU,527214.736364,-0.415152,-0.057576,0.527273,1.8812,false
2008-07-31,TV_TECHNICAL,FAST,false,3,RGLD,436867.303030,0.636364,0.503030,0.436364,4.4633,false
2008-07-31,TV_TECHNICAL,FAST,false,4,IEF,415182.433333,0.615152,0.030303,0.415152,0.6980,true
2008-07-31,TV_TECHNICAL,FAST,false,5,AEM,348251.036364,-0.478788,-0.233333,0.348485,6.7226,false
2008-07-31,TV_TECHNICAL,FAST,false,6,AAPL,324117.521212,-0.660606,-0.124242,0.324242,4.3123,false
2008-07-31,TV_TECHNICAL,FAST,false,7,TLT,302860.839394,0.233333,-0.169697,0.303030,1.1321,false
2008-07-31,TV_TECHNICAL,FAST,false,8,ORCL,300388.221212,0.342424,0.387879,0.300000,2.7007,false
2008-07-31,TV_TECHNICAL,FAST,false,9,SLV,278975.654545,-0.103030,0.187879,0.278788,2.8152,false
2008-07-31,TV_TECHNICAL,FAST,false,10,USO,212108.742424,-0.348485,-0.012121,0.212121,3.8884,false
2008-07-31,TV_TECHNICAL,FAST,false,11,DBA,124029.775758,-0.527273,-0.212121,0.124242,2.8975,false
2008-07-31,TV_TECHNICAL,FAST,false,12,UUP,12200.233333,0.233333,0.078788,0.012121,0.8853,false
2008-07-31,TV_TECHNICAL,FAST,false,13,QQQ,-124724.478788,-0.236364,-0.481818,-0.124242,2.4409,false
2008-07-31,TV_TECHNICAL,FAST,false,14,DBB,-145867.103030,-0.436364,-0.412121,-0.145455,2.7955,false
2008-07-31,TV_TECHNICAL,FAST,false,15,PLG,-191255.136364,-0.590909,-0.345455,-0.190909,4.7544,false
2008-07-31,TV_TECHNICAL,FAST,false,16,GDX,-279179.312121,-0.524242,-0.390909,-0.278788,4.2341,false
2008-07-31,TV_TECHNICAL,FAST,false,17,EFA,-345958.100000,-0.524242,-0.503030,-0.345455,1.5903,false
2008-07-31,TV_TECHNICAL,FAST,false,18,KMT,-345958.236364,-0.660606,-0.503030,-0.345455,4.6995,false
2008-07-31,TV_TECHNICAL,FAST,false,19,IWM,-369641.966667,0.457576,0.054545,-0.369697,2.6161,false
2008-07-31,TV_TECHNICAL,FAST,false,20,CDE,-370111.842424,0.278788,-0.415152,-0.369697,5.9429,false
2008-07-31,TV_TECHNICAL,FAST,false,21,MSFT,-412691.500000,-0.590909,-0.569697,-0.412121,3.4936,false
2008-07-31,TV_TECHNICAL,FAST,false,22,SMH,-436867.190909,-0.524242,-0.503030,-0.436364,3.3337,false
2008-07-31,TV_TECHNICAL,FAST,false,23,SPY,-436912.154545,-0.033333,-0.548485,-0.436364,2.0306,false
2008-07-31,TV_TECHNICAL,FAST,false,24,NVDA,-503555.045455,-0.500000,-0.524242,-0.503030,7.4764,false
2008-08-29,TV_TECHNICAL,FAST,false,1,IEF,482252.039394,0.524242,0.433333,0.481818,0.5368,true
2008-08-29,TV_TECHNICAL,FAST,false,2,TLT,436797.493939,0.524242,0.433333,0.436364,0.9102,false
2008-08-29,TV_TECHNICAL,FAST,false,3,RGLD,300661.221212,0.615152,0.660606,0.300000,4.1454,false
2008-08-29,TV_TECHNICAL,FAST,false,4,ORCL,300412.045455,-0.075758,0.412121,0.300000,2.6908,false
2008-08-29,TV_TECHNICAL,FAST,false,5,AAPL,300187.712121,-0.166667,0.187879,0.300000,2.8302,false
2008-08-29,TV_TECHNICAL,FAST,false,6,AEM,257227.306061,0.033333,-0.348485,0.257576,5.5086,false
2008-08-29,TV_TECHNICAL,FAST,false,7,USO,212066.345455,-0.321212,-0.054545,0.212121,3.5544,false
2008-08-29,TV_TECHNICAL,FAST,false,8,GLD,190493.572727,-0.366667,-0.415152,0.190909,2.3290,false
2008-08-29,TV_TECHNICAL,FAST,false,9,UUP,145891.433333,0.524242,0.436364,0.145455,0.8896,false
2008-08-29,TV_TECHNICAL,FAST,false,10,IAU,123826.927273,-0.345455,-0.415152,0.124242,2.2012,false
2008-08-29,TV_TECHNICAL,FAST,false,11,KMT,76215.878788,0.727273,0.457576,0.075758,2.8098,false
2008-08-29,TV_TECHNICAL,FAST,false,12,DBA,45039.209091,-0.184848,-0.415152,0.045455,3.5020,false
2008-08-29,TV_TECHNICAL,FAST,false,13,QQQ,-12221.645455,-0.433333,-0.100000,-0.012121,1.9778,false
2008-08-29,TV_TECHNICAL,FAST,false,14,IWM,-102593.439394,0.500000,0.436364,-0.103030,2.1679,false
2008-08-29,TV_TECHNICAL,FAST,false,15,DBB,-245936.730303,-0.366667,-0.481818,-0.245455,3.0145,false
2008-08-29,TV_TECHNICAL,FAST,false,16,SLV,-324700.478788,-0.478788,-0.457576,-0.324242,4.1137,false
2008-08-29,TV_TECHNICAL,FAST,false,17,GDX,-324791.142424,-0.233333,-0.548485,-0.324242,4.5013,false
2008-08-29,TV_TECHNICAL,FAST,false,18,CDE,-391367.236364,-0.569697,-0.457576,-0.390909,9.8045,false
2008-08-29,TV_TECHNICAL,FAST,false,19,SMH,-391570.333333,-0.636364,-0.660606,-0.390909,2.3382,false
2008-08-29,TV_TECHNICAL,FAST,false,20,SPY,-415608.900000,0.190909,-0.457576,-0.415152,1.6184,false
2008-08-29,TV_TECHNICAL,FAST,false,21,MSFT,-436775.969697,-0.212121,-0.412121,-0.436364,2.4232,false
2008-08-29,TV_TECHNICAL,FAST,false,22,EFA,-436821.466667,-0.254545,-0.457576,-0.436364,1.4388,false
2008-08-29,TV_TECHNICAL,FAST,false,23,PLG,-436912.066667,0.054545,-0.548485,-0.436364,8.8716,false
2008-08-29,TV_TECHNICAL,FAST,false,24,NVDA,-458257.809091,-0.233333,-0.681818,-0.457576,4.9995,false
2008-09-30,TV_TECHNICAL,FAST,false,1,IEF,461020.887879,-0.324242,0.415152,0.460606,1.0741,true
2008-09-30,TV_TECHNICAL,FAST,false,2,TLT,436912.042424,-0.078788,0.548485,0.436364,1.7507,false
2008-09-30,TV_TECHNICAL,FAST,false,3,RGLD,324745.936364,0.481818,0.503030,0.324242,6.0968,false
2008-09-30,TV_TECHNICAL,FAST,false,4,IAU,257360.954545,0.348485,-0.215152,0.257576,3.7427,false
2008-09-30,TV_TECHNICAL,FAST,false,5,GLD,257360.887879,0.281818,-0.215152,0.257576,3.9209,false
2008-09-30,TV_TECHNICAL,FAST,false,6,UUP,245912.530303,0.409091,0.457576,0.245455,1.6413,false
2008-09-30,TV_TECHNICAL,FAST,false,7,AEM,190605.718182,-0.342424,-0.303030,0.190909,8.9832,false
2008-09-30,TV_TECHNICAL,FAST,false,8,ORCL,166384.769697,-0.078788,-0.281818,0.166667,6.0883,false
2008-09-30,TV_TECHNICAL,FAST,false,9,USO,123872.248485,-0.478788,-0.369697,0.124242,4.8378,false
2008-09-30,TV_TECHNICAL,FAST,false,10,DBB,-200503.666667,-0.636364,-0.503030,-0.200000,2.8783,false
2008-09-30,TV_TECHNICAL,FAST,false,11,DBA,-245958.257576,-0.681818,-0.503030,-0.245455,3.4946,false
2008-09-30,TV_TECHNICAL,FAST,false,12,KMT,-255070.287879,-0.590909,-0.524242,-0.254545,7.6203,false
2008-09-30,TV_TECHNICAL,FAST,false,13,AAPL,-279246.136364,-0.681818,-0.457576,-0.278788,8.6958,false
2008-09-30,TV_TECHNICAL,FAST,false,14,GDX,-279448.739394,-0.254545,-0.660606,-0.278788,7.0889,false
2008-09-30,TV_TECHNICAL,FAST,false,15,PLG,-300524.924242,-0.681818,-0.524242,-0.300000,22.4803,false
2008-09-30,TV_TECHNICAL,FAST,false,16,QQQ,-321803.712121,-0.681818,-0.590909,-0.321212,4.0243,false
2008-09-30,TV_TECHNICAL,FAST,false,17,SLV,-346070.151515,-0.454545,-0.615152,-0.345455,6.4557,false
2008-09-30,TV_TECHNICAL,FAST,false,18,IWM,-391342.903030,-0.478788,-0.433333,-0.390909,4.9952,false
2008-09-30,TV_TECHNICAL,FAST,false,19,CDE,-391433.878788,-0.545455,-0.524242,-0.390909,11.9608,false
2008-09-30,TV_TECHNICAL,FAST,false,20,EFA,-391479.403030,-0.615152,-0.569697,-0.390909,4.2589,false
2008-09-30,TV_TECHNICAL,FAST,false,21,NVDA,-391500.545455,-0.545455,-0.590909,-0.390909,7.3995,false
2008-09-30,TV_TECHNICAL,FAST,false,22,MSFT,-436796.690909,0.278788,-0.433333,-0.436364,4.3659,false
2008-09-30,TV_TECHNICAL,FAST,false,23,SPY,-436933.948485,-0.615152,-0.569697,-0.436364,4.1040,false
2008-09-30,TV_TECHNICAL,FAST,false,24,SMH,-436933.948485,-0.615152,-0.569697,-0.436364,4.6517,false
2008-10-31,TV_TECHNICAL,FAST,false,1,IEF,281426.636364,-0.636364,-0.390909,0.281818,1.1757,true
2008-10-31,TV_TECHNICAL,FAST,false,2,UUP,200346.181818,0.727273,0.345455,0.200000,1.5606,false
2008-10-31,TV_TECHNICAL,FAST,false,3,TLT,190832.696970,-0.636364,-0.075758,0.190909,1.9701,false
2008-10-31,TV_TECHNICAL,FAST,false,4,DBB,-200391.545455,-0.636364,-0.390909,-0.200000,6.4581,false
2008-10-31,TV_TECHNICAL,FAST,false,5,DBA,-245845.687879,-0.233333,-0.390909,-0.245455,5.2007,false
2008-10-31,TV_TECHNICAL,FAST,false,6,GDX,-255003.487879,-0.457576,-0.457576,-0.254545,14.4828,false
2008-10-31,TV_TECHNICAL,FAST,false,7,IAU,-255115.833333,-0.681818,-0.569697,-0.254545,4.9721,false
2008-10-31,TV_TECHNICAL,FAST,false,8,ORCL,-279269.596970,0.100000,-0.481818,-0.278788,8.6589,false
2008-10-31,TV_TECHNICAL,FAST,false,9,AAPL,-279269.730303,-0.033333,-0.481818,-0.278788,9.2346,false
2008-10-31,TV_TECHNICAL,FAST,false,10,CDE,-300412.648485,-0.527273,-0.412121,-0.300000,26.9167,false
2008-10-31,TV_TECHNICAL,FAST,false,11,RGLD,-345867.148485,-0.481818,-0.412121,-0.345455,11.9977,false
2008-10-31,TV_TECHNICAL,FAST,false,12,USO,-345867.169697,-0.503030,-0.412121,-0.345455,6.9158,false
2008-10-31,TV_TECHNICAL,FAST,false,13,SLV,-345912.554545,-0.433333,-0.457576,-0.345455,8.1628,false
2008-10-31,TV_TECHNICAL,FAST,false,14,EFA,-345957.809091,-0.233333,-0.503030,-0.345455,8.3026,false
2008-10-31,TV_TECHNICAL,FAST,false,15,SMH,-346003.130303,-0.100000,-0.548485,-0.345455,7.2256,false
2008-10-31,TV_TECHNICAL,FAST,false,16,SPY,-346003.196970,-0.166667,-0.548485,-0.345455,7.8025,false
2008-10-31,TV_TECHNICAL,FAST,false,17,GLD,-346070.424242,-0.727273,-0.615152,-0.345455,5.5200,false
2008-10-31,TV_TECHNICAL,FAST,false,18,AEM,-367191.569697,-0.660606,-0.524242,-0.366667,20.3588,false
2008-10-31,TV_TECHNICAL,FAST,false,19,NVDA,-391524.321212,-0.078788,-0.615152,-0.390909,10.1158,false
2008-10-31,TV_TECHNICAL,FAST,false,20,PLG,-436775.945455,-0.187879,-0.412121,-0.436364,18.3152,false
2008-10-31,TV_TECHNICAL,FAST,false,21,IWM,-436912.221212,-0.100000,-0.548485,-0.436364,8.1877,false
2008-10-31,TV_TECHNICAL,FAST,false,22,KMT,-436912.333333,-0.212121,-0.548485,-0.436364,11.1395,false
2008-10-31,TV_TECHNICAL,FAST,false,23,QQQ,-458191.030303,-0.121212,-0.615152,-0.457576,7.3709,false
2008-10-31,TV_TECHNICAL,FAST,false,24,MSFT,-458191.454545,-0.545455,-0.615152,-0.457576,8.5651,false
2008-11-28,TV_TECHNICAL,FAST,false,1,IEF,391479.378788,0.590909,0.569697,0.390909,1.0889,true
2008-11-28,TV_TECHNICAL,FAST,false,2,TLT,391433.969697,0.636364,0.524242,0.390909,1.8292,false
2008-11-28,TV_TECHNICAL,FAST,false,3,RGLD,345888.448485,0.569697,0.433333,0.345455,6.5925,false
2008-11-28,TV_TECHNICAL,FAST,false,4,UUP,200436.821212,0.457576,0.436364,0.200000,1.3442,false
2008-11-28,TV_TECHNICAL,FAST,false,5,IAU,99763.848485,0.212121,-0.236364,0.100000,2.9763,false
2008-11-28,TV_TECHNICAL,FAST,false,6,GLD,8921.469697,0.257576,-0.169697,0.009091,3.0463,false
2008-11-28,TV_TECHNICAL,FAST,false,7,DBB,-155003.487879,-0.457576,-0.457576,-0.154545,3.9170,false
2008-11-28,TV_TECHNICAL,FAST,false,8,SLV,-233860.436364,0.169697,-0.527273,-0.233333,4.9462,false
2008-11-28,TV_TECHNICAL,FAST,false,9,DBA,-245957.987879,-0.412121,-0.503030,-0.245455,3.4416,false
2008-11-28,TV_TECHNICAL,FAST,false,10,CDE,-279245.487879,-0.033333,-0.457576,-0.278788,15.7426,false
2008-11-28,TV_TECHNICAL,FAST,false,11,GDX,-279248.181818,0.303030,-0.460606,-0.278788,8.4408,false
2008-11-28,TV_TECHNICAL,FAST,false,12,PLG,-324566.296970,0.369697,-0.324242,-0.324242,12.2519,false
2008-11-28,TV_TECHNICAL,FAST,false,13,AEM,-324769.393939,0.303030,-0.527273,-0.324242,10.6898,false
2008-11-28,TV_TECHNICAL,FAST,false,14,USO,-345912.757576,-0.636364,-0.457576,-0.345455,8.0649,false
2008-11-28,TV_TECHNICAL,FAST,false,15,SPY,-346048.563636,-0.078788,-0.593939,-0.345455,5.5175,false
2008-11-28,TV_TECHNICAL,FAST,false,16,SMH,-391321.669697,-0.457576,-0.412121,-0.390909,7.1233,false
2008-11-28,TV_TECHNICAL,FAST,false,17,KMT,-391502.996970,0.033333,-0.593939,-0.390909,8.0862,false
2008-11-28,TV_TECHNICAL,FAST,false,18,EFA,-391503.242424,-0.212121,-0.593939,-0.390909,5.7368,false
2008-11-28,TV_TECHNICAL,FAST,false,19,AAPL,-412691.321212,-0.412121,-0.569697,-0.412121,6.2968,false
2008-11-28,TV_TECHNICAL,FAST,false,20,ORCL,-412758.303030,-0.727273,-0.636364,-0.412121,5.9597,false
2008-11-28,TV_TECHNICAL,FAST,false,21,IWM,-436912.200000,-0.078788,-0.548485,-0.436364,6.1655,false
2008-11-28,TV_TECHNICAL,FAST,false,22,NVDA,-436933.612121,-0.278788,-0.569697,-0.436364,9.1069,false
2008-11-28,TV_TECHNICAL,FAST,false,23,QQQ,-458100.412121,-0.412121,-0.524242,-0.457576,5.0895,false
2008-11-28,TV_TECHNICAL,FAST,false,24,MSFT,-458191.366667,-0.457576,-0.615152,-0.457576,5.8275,false
2008-12-31,TV_TECHNICAL,FAST,false,1,TLT,391433.769697,0.436364,0.524242,0.390909,1.8000,false
2008-12-31,TV_TECHNICAL,FAST,false,2,IEF,391388.269697,0.390909,0.478788,0.390909,0.9194,true
2008-12-31,TV_TECHNICAL,FAST,false,3,RGLD,345979.312121,0.524242,0.524242,0.345455,5.6633,false
2008-12-31,TV_TECHNICAL,FAST,false,4,GLD,300546.024242,0.569697,0.545455,0.300000,2.4214,false
2008-12-31,TV_TECHNICAL,FAST,false,5,IAU,300500.615152,0.615152,0.500000,0.300000,2.3241,false
